"Supplementary Table 1. Data on individual collared flycatcher song repertoires recorded in the Pilis Mountains, Hungary. The table contains information on the year a given recording was made (year), the song recordings' ID (recID), the individuals' ring number (ring) and the universally decoded syllable type IDs (univ_syll_types) that make it available to compare repertoires within- and between-individuals. Where the ring numbers are not available, distinction between individual repertoires can be made with the help of the recordings' ID.",,,,,,,
,,,,,,,
,,,,,,,
year,recID,ring,univ_syll_type,,,,
2006,2006_22,T450504,1215,,,,
2006,2006_22,T450504,494,,,,
2006,2006_22,T450504,1915,,,,
2006,2006_22,T450504,1915,,,,
2006,2006_22,T450504,494,,,,
2006,2006_22,T450504,1203,,,,
2006,2006_22,T450504,1915,,,,
2006,2006_22,T450504,1474,,,,
2006,2006_22,T450504,1610,,,,
2006,2006_22,T450504,460,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,1203,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,1460,,,,
2006,2006_22,T450504,1189,,,,
2006,2006_22,T450504,1540,,,,
2006,2006_22,T450504,40,,,,
2006,2006_22,T450504,772,,,,
2006,2006_22,T450504,1207,,,,
2006,2006_22,T450504,772,,,,
2006,2006_22,T450504,1540,,,,
2006,2006_22,T450504,1460,,,,
2006,2006_22,T450504,460,,,,
2006,2006_22,T450504,89,,,,
2006,2006_22,T450504,494,,,,
2006,2006_22,T450504,1735,,,,
2006,2006_22,T450504,315,,,,
2006,2006_22,T450504,1912,,,,
2006,2006_22,T450504,494,,,,
2006,2006_22,T450504,1735,,,,
2006,2006_22,T450504,247,,,,
2006,2006_22,T450504,2024,,,,
2006,2006_22,T450504,262,,,,
2006,2006_22,T450504,40,,,,
2006,2006_22,T450504,1460,,,,
2006,2006_22,T450504,1912,,,,
2006,2006_22,T450504,1187,,,,
2006,2006_22,T450504,2024,,,,
2006,2006_22,T450504,1460,,,,
2006,2006_22,T450504,40,,,,
2006,2006_22,T450504,1912,,,,
2006,2006_22,T450504,1215,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,306,,,,
2006,2006_22,T450504,772,,,,
2006,2006_22,T450504,1540,,,,
2006,2006_22,T450504,772,,,,
2006,2006_22,T450504,1882,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,1540,,,,
2006,2006_22,T450504,772,,,,
2006,2006_22,T450504,1912,,,,
2006,2006_22,T450504,1460,,,,
2006,2006_22,T450504,1915,,,,
2006,2006_22,T450504,1610,,,,
2006,2006_22,T450504,1912,,,,
2006,2006_22,T450504,1915,,,,
2006,2006_22,T450504,494,,,,
2006,2006_22,T450504,2374,,,,
2006,2006_22,T450504,462,,,,
2006,2006_22,T450504,2026,,,,
2006,2006_22,T450504,1735,,,,
2006,2006_22,T450504,1735,,,,
2006,2006_22,T450504,1915,,,,
2006,2006_22,T450504,89,,,,
2006,2006_22,T450504,772,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,87,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,250,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1513,,,,
2006,2006_23,T450505,654,,,,
2006,2006_23,T450505,87,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,248,,,,
2006,2006_23,T450505,1512,,,,
2006,2006_23,T450505,840,,,,
2006,2006_23,T450505,1959,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,247,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,52,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,2124,,,,
2006,2006_23,T450505,71,,,,
2006,2006_23,T450505,248,,,,
2006,2006_23,T450505,871,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,250,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,657,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,1857,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,52,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,625,,,,
2006,2006_23,T450505,1513,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,625,,,,
2006,2006_23,T450505,2253,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1857,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1959,,,,
2006,2006_23,T450505,250,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,840,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,2129,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,840,,,,
2006,2006_23,T450505,870,,,,
2006,2006_23,T450505,2254,,,,
2006,2006_23,T450505,1168,,,,
2006,2006_23,T450505,871,,,,
2006,2006_23,T450505,62,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,247,,,,
2006,2006_23,T450505,247,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1513,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1912,,,,
2006,2006_23,T450505,312,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1857,,,,
2006,2006_23,T450505,1912,,,,
2006,2006_23,T450505,1168,,,,
2006,2006_23,T450505,1021,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,871,,,,
2006,2006_23,T450505,840,,,,
2006,2006_23,T450505,250,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,732,,,,
2006,2006_23,T450505,2062,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,840,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,657,,,,
2006,2006_23,T450505,1215,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,1868,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,313,,,,
2006,2006_23,T450505,250,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,870,,,,
2006,2006_23,T450505,1215,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1446,,,,
2006,2006_23,T450505,1513,,,,
2006,2006_23,T450505,871,,,,
2006,2006_23,T450505,187,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,187,,,,
2006,2006_23,T450505,1924,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,1851,,,,
2006,2006_23,T450505,2169,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,1215,,,,
2006,2006_23,T450505,871,,,,
2006,2006_23,T450505,187,,,,
2006,2006_23,T450505,248,,,,
2006,2006_23,T450505,1851,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,250,,,,
2006,2006_23,T450505,1460,,,,
2006,2006_23,T450505,772,,,,
2006,2006_23,T450505,1959,,,,
2006,2006_23,T450505,67,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1915,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,2124,,,,
2006,2006_23,T450505,2113,,,,
2006,2006_23,T450505,1846,,,,
2006,2006_23,T450505,654,,,,
2006,2006_23,T450505,67,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,2185,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1747,,,,
2006,2006_24,T450506,399,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,399,,,,
2006,2006_24,T450506,1747,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1720,,,,
2006,2006_24,T450506,1857,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1053,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,566,,,,
2006,2006_24,T450506,185,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,104,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,99,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,185,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,99,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,827,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,1734,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,1720,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,772,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,987,,,,
2006,2006_24,T450506,2064,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,185,,,,
2006,2006_24,T450506,494,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,1857,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,287,,,,
2006,2006_24,T450506,1301,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,987,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1272,,,,
2006,2006_24,T450506,705,,,,
2006,2006_24,T450506,1857,,,,
2006,2006_24,T450506,1720,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,399,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,399,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,494,,,,
2006,2006_24,T450506,1265,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,566,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,99,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,209,,,,
2006,2006_24,T450506,1135,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1747,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,185,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1120,,,,
2006,2006_24,T450506,1743,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,1747,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1734,,,,
2006,2006_24,T450506,1135,,,,
2006,2006_24,T450506,2348,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1262,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,99,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,1747,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,1728,,,,
2006,2006_24,T450506,89,,,,
2006,2006_24,T450506,1503,,,,
2006,2006_24,T450506,1139,,,,
2006,2006_24,T450506,1747,,,,
2006,2006_24,T450506,1846,,,,
2006,2006_24,T450506,984,,,,
2006,2006_24,T450506,399,,,,
2006,2006_24,T450506,871,,,,
2006,2006_24,T450506,89,,,,
2006,2006_25,T450509,772,,,,
2006,2006_25,T450509,731,,,,
2006,2006_25,T450509,21,,,,
2006,2006_25,T450509,1043,,,,
2006,2006_25,T450509,53,,,,
2006,2006_25,T450509,1904,,,,
2006,2006_25,T450509,1778,,,,
2006,2006_25,T450509,1187,,,,
2006,2006_25,T450509,871,,,,
2006,2006_25,T450509,306,,,,
2006,2006_25,T450509,2387,,,,
2006,2006_25,T450509,1242,,,,
2006,2006_25,T450509,69,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,1449,,,,
2006,2006_25,T450509,39,,,,
2006,2006_25,T450509,579,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,1042,,,,
2006,2006_25,T450509,579,,,,
2006,2006_25,T450509,731,,,,
2006,2006_25,T450509,1199,,,,
2006,2006_25,T450509,688,,,,
2006,2006_25,T450509,1228,,,,
2006,2006_25,T450509,2304,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,986,,,,
2006,2006_25,T450509,1199,,,,
2006,2006_25,T450509,1189,,,,
2006,2006_25,T450509,138,,,,
2006,2006_25,T450509,1120,,,,
2006,2006_25,T450509,1747,,,,
2006,2006_25,T450509,1879,,,,
2006,2006_25,T450509,1167,,,,
2006,2006_25,T450509,1120,,,,
2006,2006_25,T450509,23,,,,
2006,2006_25,T450509,1795,,,,
2006,2006_25,T450509,1167,,,,
2006,2006_25,T450509,2191,,,,
2006,2006_25,T450509,1206,,,,
2006,2006_25,T450509,1449,,,,
2006,2006_25,T450509,53,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,1942,,,,
2006,2006_25,T450509,21,,,,
2006,2006_25,T450509,1846,,,,
2006,2006_25,T450509,2387,,,,
2006,2006_25,T450509,1925,,,,
2006,2006_25,T450509,1167,,,,
2006,2006_25,T450509,984,,,,
2006,2006_25,T450509,1449,,,,
2006,2006_25,T450509,772,,,,
2006,2006_25,T450509,1795,,,,
2006,2006_25,T450509,71,,,,
2006,2006_25,T450509,772,,,,
2006,2006_25,T450509,2350,,,,
2006,2006_25,T450509,1042,,,,
2006,2006_25,T450509,1904,,,,
2006,2006_25,T450509,688,,,,
2006,2006_25,T450509,2024,,,,
2006,2006_25,T450509,1449,,,,
2006,2006_25,T450509,731,,,,
2006,2006_25,T450509,772,,,,
2006,2006_25,T450509,1617,,,,
2006,2006_25,T450509,69,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,69,,,,
2006,2006_25,T450509,69,,,,
2006,2006_25,T450509,986,,,,
2006,2006_25,T450509,1925,,,,
2006,2006_25,T450509,2124,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,683,,,,
2006,2006_25,T450509,209,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,1746,,,,
2006,2006_25,T450509,39,,,,
2006,2006_25,T450509,984,,,,
2006,2006_25,T450509,688,,,,
2006,2006_25,T450509,1410,,,,
2006,2006_25,T450509,808,,,,
2006,2006_25,T450509,672,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,688,,,,
2006,2006_25,T450509,984,,,,
2006,2006_25,T450509,871,,,,
2006,2006_25,T450509,1247,,,,
2006,2006_25,T450509,984,,,,
2006,2006_25,T450509,1846,,,,
2006,2006_25,T450509,174,,,,
2006,2006_25,T450509,2191,,,,
2006,2006_25,T450509,39,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,1959,,,,
2006,2006_25,T450509,138,,,,
2006,2006_25,T450509,871,,,,
2006,2006_25,T450509,579,,,,
2006,2006_25,T450509,2044,,,,
2006,2006_25,T450509,71,,,,
2006,2006_25,T450509,69,,,,
2006,2006_25,T450509,306,,,,
2006,2006_25,T450509,2191,,,,
2006,2006_25,T450509,2356,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,690,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,138,,,,
2006,2006_25,T450509,2356,,,,
2006,2006_25,T450509,1206,,,,
2006,2006_25,T450509,23,,,,
2006,2006_25,T450509,1228,,,,
2006,2006_25,T450509,2304,,,,
2006,2006_25,T450509,1042,,,,
2006,2006_25,T450509,2350,,,,
2006,2006_25,T450509,688,,,,
2006,2006_25,T450509,1453,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,2350,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,1190,,,,
2006,2006_25,T450509,1942,,,,
2006,2006_25,T450509,1925,,,,
2006,2006_25,T450509,1042,,,,
2006,2006_25,T450509,1904,,,,
2006,2006_25,T450509,209,,,,
2006,2006_25,T450509,306,,,,
2006,2006_25,T450509,1228,,,,
2006,2006_25,T450509,2191,,,,
2006,2006_25,T450509,1449,,,,
2006,2006_25,T450509,871,,,,
2006,2006_25,T450509,2124,,,,
2006,2006_25,T450509,1942,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,306,,,,
2006,2006_25,T450509,2024,,,,
2006,2006_25,T450509,729,,,,
2006,2006_25,T450509,1460,,,,
2006,2006_25,T450509,1206,,,,
2006,2006_25,T450509,71,,,,
2006,2006_25,T450509,1942,,,,
2006,2006_25,T450509,143,,,,
2006,2006_25,T450509,1846,,,,
2006,2006_25,T450509,138,,,,
2006,2006_25,T450509,1925,,,,
2006,2006_25,T450509,2387,,,,
2006,2006_25,T450509,985,,,,
2006,2006_25,T450509,1228,,,,
2006,2006_25,T450509,69,,,,
2006,2006_25,T450509,444,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1872,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1932,,,,
2006,2006_26,T450510,2390,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,1227,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,178,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,2395,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,1846,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,185,,,,
2006,2006_26,T450510,2351,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,1227,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,1405,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1227,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,705,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,143,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,244,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,244,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,1738,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1932,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,743,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,209,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,244,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,1228,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1228,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1824,,,,
2006,2006_26,T450510,1228,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,1274,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,1227,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1228,,,,
2006,2006_26,T450510,1439,,,,
2006,2006_26,T450510,209,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1475,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1479,,,,
2006,2006_26,T450510,2000,,,,
2006,2006_26,T450510,1868,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,705,,,,
2006,2006_26,T450510,363,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,265,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,1227,,,,
2006,2006_26,T450510,5,,,,
2006,2006_26,T450510,496,,,,
2006,2006_26,T450510,496,,,,
2006,2006_26,T450510,1072,,,,
2006,2006_26,T450510,1309,,,,
2006,2006_26,T450510,1872,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,2390,,,,
2006,2006_26,T450510,1239,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1872,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,1405,,,,
2006,2006_26,T450510,178,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,1297,,,,
2006,2006_26,T450510,178,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,259,,,,
2006,2006_26,T450510,1268,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,244,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,259,,,,
2006,2006_26,T450510,247,,,,
2006,2006_26,T450510,1073,,,,
2006,2006_26,T450510,1228,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,2387,,,,
2006,2006_26,T450510,1872,,,,
2006,2006_26,T450510,2254,,,,
2006,2006_26,T450510,772,,,,
2006,2006_26,T450510,363,,,,
2006,2006_26,T450510,2229,,,,
2006,2006_26,T450510,1072,,,,
2006,2006_26,T450510,69,,,,
2006,2006_26,T450510,399,,,,
2006,2006_26,T450510,247,,,,
2006,2006_27,T450511,1707,,,,
2006,2006_27,T450511,1769,,,,
2006,2006_27,T450511,439,,,,
2006,2006_27,T450511,2332,,,,
2006,2006_27,T450511,2138,,,,
2006,2006_27,T450511,2195,,,,
2006,2006_27,T450511,2265,,,,
2006,2006_27,T450511,1939,,,,
2006,2006_27,T450511,1420,,,,
2006,2006_27,T450511,439,,,,
2006,2006_27,T450511,683,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,2103,,,,
2006,2006_27,T450511,200,,,,
2006,2006_27,T450511,526,,,,
2006,2006_27,T450511,747,,,,
2006,2006_27,T450511,2064,,,,
2006,2006_27,T450511,2130,,,,
2006,2006_27,T450511,143,,,,
2006,2006_27,T450511,1120,,,,
2006,2006_27,T450511,399,,,,
2006,2006_27,T450511,510,,,,
2006,2006_27,T450511,2103,,,,
2006,2006_27,T450511,1221,,,,
2006,2006_27,T450511,378,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,1460,,,,
2006,2006_27,T450511,2018,,,,
2006,2006_27,T450511,729,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,1,,,,
2006,2006_27,T450511,566,,,,
2006,2006_27,T450511,1479,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,1460,,,,
2006,2006_27,T450511,807,,,,
2006,2006_27,T450511,175,,,,
2006,2006_27,T450511,1707,,,,
2006,2006_27,T450511,1747,,,,
2006,2006_27,T450511,683,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,2345,,,,
2006,2006_27,T450511,1247,,,,
2006,2006_27,T450511,2356,,,,
2006,2006_27,T450511,2131,,,,
2006,2006_27,T450511,1329,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,1712,,,,
2006,2006_27,T450511,200,,,,
2006,2006_27,T450511,1754,,,,
2006,2006_27,T450511,200,,,,
2006,2006_27,T450511,526,,,,
2006,2006_27,T450511,1247,,,,
2006,2006_27,T450511,2126,,,,
2006,2006_27,T450511,1247,,,,
2006,2006_27,T450511,838,,,,
2006,2006_27,T450511,2350,,,,
2006,2006_27,T450511,2345,,,,
2006,2006_27,T450511,1776,,,,
2006,2006_27,T450511,69,,,,
2006,2006_27,T450511,1781,,,,
2006,2006_27,T450511,1853,,,,
2006,2006_27,T450511,918,,,,
2006,2006_27,T450511,772,,,,
2006,2006_27,T450511,683,,,,
2006,2006_27,T450511,2350,,,,
2006,2006_27,T450511,2022,,,,
2006,2006_27,T450511,143,,,,
2006,2006_27,T450511,1460,,,,
2006,2006_27,T450511,209,,,,
2006,2006_27,T450511,2350,,,,
2006,2006_27,T450511,772,,,,
2006,2006_27,T450511,2345,,,,
2006,2006_27,T450511,566,,,,
2006,2006_27,T450511,1,,,,
2006,2006_27,T450511,2104,,,,
